ID ,Year,Release Group,Worldwide_gross,Inflation_rate,Worlwide_inflation,Domestic,Domestic_inflation,Foreign_gross,Foreign_inflation
1298,2024,Maria Montessori,2817198,0,2817198,0,0,2817198,2817198
1299,2024,Kensuke's Kingdom,2806933,0,2806933,0,0,2806933,2806933
1300,2024,Silent Love,2739320,0,2739320,0,0,2739320,2739320
1301,2024,Rob N Roll,2739036,0,2739036,0,0,2739036,2739036
1302,2024,Noche De Bodas,2734739,0,2734739,0,0,2734739,2734739
1303,2024,Detective Conan vs. Kid the Phantom Thief,2712761,0,2712761,0,0,2712761,2712761
1304,2024,All the Long Nights,2689624,0,2689624,0,0,2689624,2689624
1305,2024,Dog Days,2658318,0,2658318,0,0,2658318,2658318
1306,2024,Operation Portugal 2 - La vie de chateau,2569068,0,2569068,0,0,2569068,2569068
1307,2024,Queen Rock Montreal,2537304,0,2537304,2000000,2000000,537304,537304
1308,2024,Ducobu passe au vert!,2522436,0,2522436,0,0,2522436,2522436
1309,2024,We 12,2491117,0,2491117,0,0,2491117,2491117
1310,2024,The American Society of Magical Negroes,2480645,0,2480645,2480645,2480645,0,0
1311,2024,Too Old for Fairy Tales 2,2462639,0,2462639,0,0,2462639,2462639
1312,2024,Coppers,2462266,0,2462266,0,0,2462266,2462266
1313,2024,50 km/h,2448552,0,2448552,0,0,2448552,2448552
1314,2024,Kral Sakir: Devler Uyandi,2443753,0,2443753,0,0,2443753,2443753
1315,2024,National Theatre Live: Vanya,2436456,0,2436456,0,0,2436456,2436456
1316,2024,Noah's Ark,2433322,0,2433322,0,0,2433322,2433322
1317,2024,14 jours pour aller mieux,2357682,0,2357682,0,0,2357682,2357682
1318,2024,Premalu,2342985,0,2342985,0,0,2342985,2342985
1319,2024,The Good Teacher,2340886,0,2340886,0,0,2340886,2340886
1320,2024,Tati Part Time,2330252,0,2330252,0,0,2330252,2330252
1321,2024,The Long Game,2330198,0,2330198,2330198,2330198,0,0
1322,2024,White Bird,2326201,0,2326201,0,0,2326201,2326201
1323,2024,Bonnard: Pierre & Marthe,2311172,0,2311172,0,0,2311172,2311172
1324,2024,Atatürk 1881 - 1919 Film 2 Release,2287455,0,2287455,0,0,2287455,2287455
1325,2024,Picnic,2256981,0,2256981,0,0,2256981,2256981
1326,2024,Tillu Square,2246363,0,2246363,1870000,1870000,376363,376363
1327,2024,It's Raining Men,2205080,0,2205080,0,0,2205080,2205080
1328,2024,Don't Lose Your Head!,2113320,0,2113320,0,0,2113320,2113320
1329,2024,Todas menos tú,2110306,0,2110306,0,0,2110306,2110306
1330,2024,The Ark and the Darkness,2097560,0,2097560,2097560,2097560,0,0
1331,2024,Bade Miyan Chote Miyan,2081617,0,2081617,689505,689505,1392112,1392112
1332,2024,Race for Glory: Audi vs. Lancia,2055504,0,2055504,0,0,2055504,2055504
1333,2024,Aristokratka ve varu,2035808,0,2035808,0,0,2035808,2035808
1334,2024,Out of Darkness,1987281,0,1987281,1951547,1951547,35734,35734
1335,2024,Nedelja,1905017,0,1905017,0,0,1905017,1905017
1336,2024,Salle des profs,1855403,0,1855403,0,0,1855403,1855403
1337,2024,YA - medved,1842294,0,1842294,0,0,1842294,1842294
1338,2024,Un altro Ferragosto,1816797,0,1816797,0,0,1816797,1816797
1339,2024,Love You as the World Ends: Episode #4.5,1814466,0,1814466,0,0,1814466,1814466
1340,2024,Komandir,1808588,0,1808588,0,0,1808588,1808588
1341,2024,Valle de sombras,1805813,0,1805813,0,0,1805813,1805813
1342,2024,Homeward,1779693,0,1779693,0,0,1779693,1779693
1343,2024,Aavesham,1760041,0,1760041,0,0,1760041,1760041
1344,2024,Adam & Eve,1754266,0,1754266,0,0,1754266,1754266
1345,2024,El correo,1748642,0,1748642,0,0,1748642,1748642
1346,2024,Kardes Takimi,1748615,0,1748615,0,0,1748615,1748615
1347,2024,La ferme des Bertrand,1719910,0,1719910,0,0,1719910,1719910
1348,2024,Teri Baaton Mein Aisa Uljha Jiya,1699722,0,1699722,0,0,1699722,1699722
1349,2024,Dead Man,1689878,0,1689878,0,0,1689878,1689878
1350,2024,Like a Prince,1681549,0,1681549,0,0,1681549,1681549
1351,2024,Madame de Sévigné,1640410,0,1640410,0,0,1640410,1640410
1352,2024,I Did It My Way,1628896,0,1628896,198405,198405,1430491,1430491
1353,2024,A Silence,1562685,0,1562685,0,0,1562685,1562685
1354,2024,Romeo è Giulietta,1555180,0,1555180,0,0,1555180,1555180
1355,2024,Dune IMAX,1550188,0,1550188,570000,570000,980188,980188
1356,2024,Mothers' Instinct,1549176,0,1549176,0,0,1549176,1549176
1357,2024,Let's Go Karaoke!,1510372,0,1510372,0,0,1510372,1510372
1358,2024,Shaitaan,1501788,0,1501788,0,0,1501788,1501788
1359,2024,National Theatre Live: Dear England,1485050,0,1485050,0,0,1485050,1485050
1360,2024,Off-Season,1481675,0,1481675,0,0,1481675,1481675
1361,2024,Matka v trapu,1477538,0,1477538,0,0,1477538,1477538
1362,2024,The Promised Land,1468092,0,1468092,257749,257749,1210343,1210343
1363,2024,Et plus si affinités,1455065,0,1455065,0,0,1455065,1455065
1364,2024,Miller's Girl,1430080,0,1430080,0,0,1430080,1430080
1365,2024,Karaoké,1404406,0,1404406,0,0,1404406,1404406
1366,2024,Pozyvnoy «Passazhir»,1401216,0,1401216,0,0,1401216,1401216
1367,2024,Irklais per Atlanta,1391337,0,1391337,0,0,1391337,1391337
1368,2024,Bramayugam,1388375,0,1388375,0,0,1388375,1388375
1369,2024,Varshangalkku Shesham,1386760,0,1386760,0,0,1386760,1386760
1370,2024,White Courage,1373237,0,1373237,0,0,1373237,1373237
1371,2024,Les chèvres!,1317742,0,1317742,0,0,1317742,1317742
1372,2024,National Theatre Live: The Motive and the Cue,1305869,0,1305869,0,0,1305869,1305869
1373,2024,Firebrand,1303716,0,1303716,0,0,1303716,1303716
1374,2024,Neon Genesis Evangelion: The End of Evangelion,1302300,0,1302300,1302300,1302300,0,0
1375,2024,Sladky zivot,1275062,0,1275062,0,0,1275062,1275062
1376,2024,A Nice Jewish Boy,1267653,0,1267653,0,0,1267653,1267653
1377,2024,Making Of,1261221,0,1261221,0,0,1261221,1261221
1378,2024,Color of Victory,1260020,0,1260020,0,0,1260020,1260020
1379,2024,Enea,1241570,0,1241570,0,0,1241570,1241570
1380,2024,Unknown Title,1222901,0,1222901,0,0,1222901,1222901
1381,2024,18×2 Beyond Youthful Days,1205020,0,1205020,0,0,1205020,1205020
1382,2024,Sleeping Dogs,1197601,0,1197601,0,0,1197601,1197601
1383,2024,Meet the Leroys,1177743,0,1177743,0,0,1177743,1177743
1384,2024,Dieci minuti,1147973,0,1147973,0,0,1147973,1147973
1385,2024,Políticamente incorrectos,1142279,0,1142279,0,0,1142279,1142279
1386,2024,This is My Mother,1113611,0,1113611,0,0,1113611,1113611
1387,2024,Vojna policajtov,1082774,0,1082774,0,0,1082774,1082774
1388,2024,Fuks 2,1078203,0,1078203,0,0,1078203,1078203
1389,2024,Ibelin,1076764,0,1076764,0,0,1076764,1076764
1390,2024,Operation Valentine,1076193,0,1076193,0,0,1076193,1076193
1391,2024,Beautiful Wedding,1069836,0,1069836,0,0,1069836,1069836
1392,2024,The Green Deal,1066078,0,1066078,0,0,1066078,1066078
1393,2024,Amelia's Children,1015828,0,1015828,11073,11073,1004755,1004755
1394,2024,Tainted Soul,1007804,0,1007804,0,0,1007804,1007804
1395,2024,Kos,995030,0,995030,0,0,995030,995030
1396,2024,Abraham Ozler,978538,0,978538,0,0,978538,978538
1397,2024,Now or Never!,974028,0,974028,0,0,974028,974028
1398,2024,Milosc jak miód,959551,0,959551,0,0,959551,959551
1399,2024,Cem Karaca'nin Gözyaslari,957421,0,957421,0,0,957421,957421
1400,2024,Victoria må dø,953884,0,953884,0,0,953884,953884
1401,2024,The Glory of Life,947881,0,947881,0,0,947881,947881
